Date;Location;Field_Of_Study;Value
2013/2014;Manitoba;Mathematics, computer and information sciences;8703
2014/2015;Manitoba;Mathematics, computer and information sciences;8912
2015/2016;Manitoba;Mathematics, computer and information sciences;9989
2016/2017;Manitoba;Mathematics, computer and information sciences;10755
2017/2018;Manitoba;Mathematics, computer and information sciences;10832
2018/2019;Manitoba;Mathematics, computer and information sciences;11607
2019/2020;Manitoba;Mathematics, computer and information sciences;11924
2020/2021;Manitoba;Mathematics, computer and information sciences;12119
2021/2022;Manitoba;Mathematics, computer and information sciences;12595
2022/2023;Manitoba;Mathematics, computer and information sciences;13026
2023/2024;Manitoba;Mathematics, computer and information sciences;13384
2006/2007;Manitoba;Engineering;7936
2007/2008;Manitoba;Engineering;7936
2008/2009;Manitoba;Engineering;7936
2009/2010;Manitoba;Engineering;7857
2010/2011;Manitoba;Engineering;8250
2011/2012;Manitoba;Engineering;8333
2012/2013;Manitoba;Engineering;8566
2013/2014;Manitoba;Engineering;8703
2014/2015;Manitoba;Engineering;8912
2015/2016;Manitoba;Engineering;9989
2016/2017;Manitoba;Engineering;10109
2017/2018;Manitoba;Engineering;10240
2018/2019;Manitoba;Engineering;10916
2019/2020;Manitoba;Engineering;11325
2020/2021;Manitoba;Engineering;11750
2021/2022;Manitoba;Engineering;12190
2022/2023;Manitoba;Engineering;12647
2023/2024;Manitoba;Engineering;12995
2006/2007;Manitoba;Architecture;7936
2007/2008;Manitoba;Architecture;7936
2008/2009;Manitoba;Architecture;7936
2009/2010;Manitoba;Architecture;7857
2010/2011;Manitoba;Architecture;8250
2011/2012;Manitoba;Architecture;8333
2012/2013;Manitoba;Architecture;8566
2013/2014;Manitoba;Architecture;8703
2014/2015;Manitoba;Architecture;8912
2015/2016;Manitoba;Architecture;9989
2016/2017;Manitoba;Architecture;10109
2017/2018;Manitoba;Architecture;10240
2018/2019;Manitoba;Architecture;10916
2019/2020;Manitoba;Architecture;11325
2020/2021;Manitoba;Architecture;11750
2021/2022;Manitoba;Architecture;12190
2022/2023;Manitoba;Architecture;12647
2023/2024;Manitoba;Architecture;12995
2006/2007;Manitoba;Agriculture, natural resources and conservation;7936
2007/2008;Manitoba;Agriculture, natural resources and conservation;7936
2008/2009;Manitoba;Agriculture, natural resources and conservation;7936
2009/2010;Manitoba;Agriculture, natural resources and conservation;7857
2010/2011;Manitoba;Agriculture, natural resources and conservation;8250
2011/2012;Manitoba;Agriculture, natural resources and conservation;8333
2012/2013;Manitoba;Agriculture, natural resources and conservation;8566
2013/2014;Manitoba;Agriculture, natural resources and conservation;8703
2014/2015;Manitoba;Agriculture, natural resources and conservation;8912
2015/2016;Manitoba;Agriculture, natural resources and conservation;9989
2016/2017;Manitoba;Agriculture, natural resources and conservation;10109
2017/2018;Manitoba;Agriculture, natural resources and conservation;10436
2018/2019;Manitoba;Agriculture, natural resources and conservation;11006
2019/2020;Manitoba;Agriculture, natural resources and conservation;11470
2020/2021;Manitoba;Agriculture, natural resources and conservation;11820
2021/2022;Manitoba;Agriculture, natural resources and conservation;12311
2022/2023;Manitoba;Agriculture, natural resources and conservation;12687
2023/2024;Manitoba;Agriculture, natural resources and conservation;13036
2007/2008;Manitoba;Dentistry;16462
2008/2009;Manitoba;Dentistry;7936
2009/2010;Manitoba;Dentistry;7857
2010/2011;Manitoba;Dentistry;8250
2011/2012;Manitoba;Dentistry;8333
2013/2014;Manitoba;Dentistry;8703
2014/2015;Manitoba;Dentistry;8912
2015/2016;Manitoba;Dentistry;9989
2016/2017;Manitoba;Dentistry;10109
2017/2018;Manitoba;Dentistry;10240
2018/2019;Manitoba;Dentistry;10916
2019/2020;Manitoba;Dentistry;11325
2020/2021;Manitoba;Dentistry;11750
2021/2022;Manitoba;Dentistry;12190
2022/2023;Manitoba;Dentistry;12647
2023/2024;Manitoba;Dentistry;12995
2007/2008;Manitoba;Medicine;7936
2009/2010;Manitoba;Nursing;7857
2010/2011;Manitoba;Nursing;8250
2011/2012;Manitoba;Nursing;8333
2012/2013;Manitoba;Nursing;8566
2013/2014;Manitoba;Nursing;8703
2014/2015;Manitoba;Nursing;8912
2015/2016;Manitoba;Nursing;9989
2016/2017;Manitoba;Nursing;10109
2017/2018;Manitoba;Nursing;10240
2018/2019;Manitoba;Nursing;10916
2019/2020;Manitoba;Nursing;11325
2020/2021;Manitoba;Nursing;11750
2021/2022;Manitoba;Nursing;12190
2022/2023;Manitoba;Nursing;12647
2023/2024;Manitoba;Nursing;12995
2007/2008;Manitoba;Pharmacy;7936
2008/2009;Manitoba;Pharmacy;7936
2009/2010;Manitoba;Pharmacy;7857
2010/2011;Manitoba;Pharmacy;8250
2011/2012;Manitoba;Pharmacy;8333
2013/2014;Manitoba;Pharmacy;8703
2014/2015;Manitoba;Pharmacy;8912
2015/2016;Manitoba;Pharmacy;9989
2016/2017;Manitoba;Pharmacy;10109
2017/2018;Manitoba;Pharmacy;10240
2018/2019;Manitoba;Pharmacy;10916
2019/2020;Manitoba;Pharmacy;11325
2020/2021;Manitoba;Pharmacy;11750
2021/2022;Manitoba;Pharmacy;12190
2022/2023;Manitoba;Pharmacy;12647
2023/2024;Manitoba;Pharmacy;12995
2006/2007;Manitoba;Other health, parks, recreation and fitness;7936
2007/2008;Manitoba;Other health, parks, recreation and fitness;7936
2008/2009;Manitoba;Other health, parks, recreation and fitness;7936
2009/2010;Manitoba;Other health, parks, recreation and fitness;7857
2010/2011;Manitoba;Other health, parks, recreation and fitness;8250
2011/2012;Manitoba;Other health, parks, recreation and fitness;8333
2012/2013;Manitoba;Other health, parks, recreation and fitness;8566
2013/2014;Manitoba;Other health, parks, recreation and fitness;8703
2014/2015;Manitoba;Other health, parks, recreation and fitness;8912
2015/2016;Manitoba;Other health, parks, recreation and fitness;9989
2016/2017;Manitoba;Other health, parks, recreation and fitness;10109
2017/2018;Manitoba;Other health, parks, recreation and fitness;10240
2018/2019;Manitoba;Other health, parks, recreation and fitness;10916
2019/2020;Manitoba;Other health, parks, recreation and fitness;11325
2020/2021;Manitoba;Other health, parks, recreation and fitness;11750
2021/2022;Manitoba;Other health, parks, recreation and fitness;12190
2022/2023;Manitoba;Other health, parks, recreation and fitness;12647
2023/2024;Manitoba;Other health, parks, recreation and fitness;12995
2006/2007;Saskatchewan;Total, field of study;3044
2007/2008;Saskatchewan;Total, field of study;3716
2008/2009;Saskatchewan;Total, field of study;2513
2009/2010;Saskatchewan;Total, field of study;2800
2010/2011;Saskatchewan;Total, field of study;3517
2011/2012;Saskatchewan;Total, field of study;3900
2012/2013;Saskatchewan;Total, field of study;5090
2013/2014;Saskatchewan;Total, field of study;4815
2014/2015;Saskatchewan;Total, field of study;5212
2015/2016;Saskatchewan;Total, field of study;5513
2016/2017;Saskatchewan;Total, field of study;5807
2017/2018;Saskatchewan;Total, field of study;5615
2018/2019;Saskatchewan;Total, field of study;6280
2019/2020;Saskatchewan;Total, field of study;6496
2020/2021;Saskatchewan;Total, field of study;6535
2021/2022;Saskatchewan;Total, field of study;7610
2022/2023;Saskatchewan;Total, field of study;7999
2023/2024;Saskatchewan;Total, field of study;8965
2006/2007;Saskatchewan;Education;2108
2007/2008;Saskatchewan;Education;2077
2008/2009;Saskatchewan;Education;2077
2009/2010;Saskatchewan;Education;2248
2010/2011;Saskatchewan;Education;2563
2011/2012;Saskatchewan;Education;3147
2012/2013;Saskatchewan;Education;3913
2013/2014;Saskatchewan;Education;4136
2014/2015;Saskatchewan;Education;4555
2015/2016;Saskatchewan;Education;4715
2016/2017;Saskatchewan;Education;4904
2017/2018;Saskatchewan;Education;5287
2018/2019;Saskatchewan;Education;5405
2019/2020;Saskatchewan;Education;5190
2020/2021;Saskatchewan;Education;5404
2021/2022;Saskatchewan;Education;6065
2022/2023;Saskatchewan;Education;5667
2023/2024;Saskatchewan;Education;6237
2006/2007;Saskatchewan;Visual and performing arts, and communications technologies;3300
2007/2008;Saskatchewan;Visual and performing arts, and communications technologies;3000
2008/2009;Saskatchewan;Visual and performing arts, and communications technologies;3000
2009/2010;Saskatchewan;Visual and performing arts, and communications technologies;2765
2010/2011;Saskatchewan;Visual and performing arts, and communications technologies;3719
2011/2012;Saskatchewan;Visual and performing arts, and communications technologies;4219
2012/2013;Saskatchewan;Visual and performing arts, and communications technologies;4495
2013/2014;Saskatchewan;Visual and performing arts, and communications technologies;6338
2014/2015;Saskatchewan;Visual and performing arts, and communications technologies;6505
2015/2016;Saskatchewan;Visual and performing arts, and communications technologies;6384
2016/2017;Saskatchewan;Visual and performing arts, and communications technologies;6056
2017/2018;Saskatchewan;Visual and performing arts, and communications technologies;6336
2018/2019;Saskatchewan;Visual and performing arts, and communications technologies;6475
2019/2020;Saskatchewan;Visual and performing arts, and communications technologies;6473
2020/2021;Saskatchewan;Visual and performing arts, and communications technologies;6660
2021/2022;Saskatchewan;Visual and performing arts, and communications technologies;6971
2022/2023;Saskatchewan;Visual and performing arts, and communications technologies;6812
2023/2024;Saskatchewan;Visual and performing arts, and communications technologies;7294
2006/2007;Saskatchewan;Humanities;2163
2007/2008;Saskatchewan;Humanities;2133
2008/2009;Saskatchewan;Humanities;2133
2009/2010;Saskatchewan;Humanities;2687
2010/2011;Saskatchewan;Humanities;3544
2011/2012;Saskatchewan;Humanities;4056
2012/2013;Saskatchewan;Humanities;3447
2013/2014;Saskatchewan;Humanities;4044
2014/2015;Saskatchewan;Humanities;4470
2015/2016;Saskatchewan;Humanities;4619
2016/2017;Saskatchewan;Humanities;4475
2017/2018;Saskatchewan;Humanities;4658
2018/2019;Saskatchewan;Humanities;4980
2019/2020;Saskatchewan;Humanities;5196
2020/2021;Saskatchewan;Humanities;5252
2021/2022;Saskatchewan;Humanities;6299
2022/2023;Saskatchewan;Humanities;5667
2023/2024;Saskatchewan;Humanities;6237
2006/2007;Saskatchewan;Social and behavioural sciences, and legal studies;2197
2007/2008;Saskatchewan;Social and behavioural sciences, and legal studies;2154
2008/2009;Saskatchewan;Social and behavioural sciences, and legal studies;2154
2009/2010;Saskatchewan;Social and behavioural sciences, and legal studies;2413
2010/2011;Saskatchewan;Social and behavioural sciences, and legal studies;2931
2011/2012;Saskatchewan;Social and behavioural sciences, and legal studies;3488
2012/2013;Saskatchewan;Social and behavioural sciences, and legal studies;3751
2013/2014;Saskatchewan;Social and behavioural sciences, and legal studies;3901
2014/2015;Saskatchewan;Social and behavioural sciences, and legal studies;4056
2015/2016;Saskatchewan;Social and behavioural sciences, and legal studies;4308
2016/2017;Saskatchewan;Social and behavioural sciences, and legal studies;4401
2017/2018;Saskatchewan;Social and behavioural sciences, and legal studies;4803
2018/2019;Saskatchewan;Social and behavioural sciences, and legal studies;5140
2019/2020;Saskatchewan;Social and behavioural sciences, and legal studies;5314
2020/2021;Saskatchewan;Social and behavioural sciences, and legal studies;5389
2021/2022;Saskatchewan;Social and behavioural sciences, and legal studies;6071
2022/2023;Saskatchewan;Social and behavioural sciences, and legal studies;5146
2023/2024;Saskatchewan;Social and behavioural sciences, and legal studies;5771
2006/2007;Saskatchewan;Law;2000
2007/2008;Saskatchewan;Law;2000
2008/2009;Saskatchewan;Law;2000
2012/2013;Saskatchewan;Law;3447
2013/2014;Saskatchewan;Law;3585
2014/2015;Saskatchewan;Law;3730
2015/2016;Saskatchewan;Law;3804
2016/2017;Saskatchewan;Law;3900
2017/2018;Saskatchewan;Law;3939
2018/2019;Saskatchewan;Law;4358
2019/2020;Saskatchewan;Law;4487
2020/2021;Saskatchewan;Law;4487
2021/2022;Saskatchewan;Law;5397
2022/2023;Saskatchewan;Law;4698
2023/2024;Saskatchewan;Law;5343
2006/2007;Saskatchewan;Business, management and public administration;23561
2007/2008;Saskatchewan;Business, management and public administration;4410
2008/2009;Saskatchewan;Business, management and public administration;4436
2009/2010;Saskatchewan;Business, management and public administration;5854
2010/2011;Saskatchewan;Business, management and public administration;6622
2011/2012;Saskatchewan;Business, management and public administration;6944
2012/2013;Saskatchewan;Business, management and public administration;8308
2013/2014;Saskatchewan;Business, management and public administration;7908
2014/2015;Saskatchewan;Business, management and public administration;8622
2015/2016;Saskatchewan;Business, management and public administration;7437
2016/2017;Saskatchewan;Business, management and public administration;7908
2017/2018;Saskatchewan;Business, management and public administration;8449
2018/2019;Saskatchewan;Business, management and public administration;9045
2019/2020;Saskatchewan;Business, management and public administration;9920
2020/2021;Saskatchewan;Business, management and public administration;9975
2021/2022;Saskatchewan;Business, management and public administration;11265
2022/2023;Saskatchewan;Business, management and public administration;11951
2023/2024;Saskatchewan;Business, management and public administration;12793
2007/2008;Saskatchewan;Executive MBA;29000
2008/2009;Saskatchewan;Executive MBA;29000
2009/2010;Saskatchewan;Executive MBA;29000
2010/2011;Saskatchewan;Executive MBA;34000
2011/2012;Saskatchewan;Executive MBA;35000
2012/2013;Saskatchewan;Executive MBA;41500
2013/2014;Saskatchewan;Executive MBA;44600
2014/2015;Saskatchewan;Executive MBA;48860
2015/2016;Saskatchewan;Executive MBA;49860
2016/2017;Saskatchewan;Executive MBA;52500
2017/2018;Saskatchewan;Executive MBA;53818
2018/2019;Saskatchewan;Executive MBA;55328
2007/2008;Saskatchewan;Regular MBA;18100
2008/2009;Saskatchewan;Regular MBA;35570
2009/2010;Saskatchewan;Regular MBA;20635
2010/2011;Saskatchewan;Regular MBA;11526
2011/2012;Saskatchewan;Regular MBA;11323
2012/2013;Saskatchewan;Regular MBA;17152
2013/2014;Saskatchewan;Regular MBA;17901
2014/2015;Saskatchewan;Regular MBA;18893
2015/2016;Saskatchewan;Regular MBA;18211
2016/2017;Saskatchewan;Regular MBA;19524
2017/2018;Saskatchewan;Regular MBA;21976
2018/2019;Saskatchewan;Regular MBA;21910
2019/2020;Saskatchewan;Regular MBA;24034
2020/2021;Saskatchewan;Regular MBA;22926
2021/2022;Saskatchewan;Regular MBA;17609
2022/2023;Saskatchewan;Regular MBA;18227
2023/2024;Saskatchewan;Regular MBA;18959
2006/2007;Saskatchewan;Physical and life sciences and technologies;2088
2007/2008;Saskatchewan;Physical and life sciences and technologies;2489
2008/2009;Saskatchewan;Physical and life sciences and technologies;2074
2009/2010;Saskatchewan;Physical and life sciences and technologies;2233
2010/2011;Saskatchewan;Physical and life sciences and technologies;2528
2011/2012;Saskatchewan;Physical and life sciences and technologies;3115
2012/2013;Saskatchewan;Physical and life sciences and technologies;3750
2013/2014;Saskatchewan;Physical and life sciences and technologies;4015
2014/2015;Saskatchewan;Physical and life sciences and technologies;4075
2015/2016;Saskatchewan;Physical and life sciences and technologies;4209
2016/2017;Saskatchewan;Physical and life sciences and technologies;4491
2017/2018;Saskatchewan;Physical and life sciences and technologies;4579
2018/2019;Saskatchewan;Physical and life sciences and technologies;4941
2019/2020;Saskatchewan;Physical and life sciences and technologies;5013
2020/2021;Saskatchewan;Physical and life sciences and technologies;5132
2021/2022;Saskatchewan;Physical and life sciences and technologies;5964
2022/2023;Saskatchewan;Physical and life sciences and technologies;5407
2023/2024;Saskatchewan;Physical and life sciences and technologies;5998
2006/2007;Saskatchewan;Mathematics, computer and information sciences;2362
2007/2008;Saskatchewan;Mathematics, computer and information sciences;4025
2008/2009;Saskatchewan;Mathematics, computer and information sciences;2306
2009/2010;Saskatchewan;Mathematics, computer and information sciences;2668
2010/2011;Saskatchewan;Mathematics, computer and information sciences;3503
2011/2012;Saskatchewan;Mathematics, computer and information sciences;4018
2012/2013;Saskatchewan;Mathematics, computer and information sciences;4230
2013/2014;Saskatchewan;Mathematics, computer and information sciences;4712
2014/2015;Saskatchewan;Mathematics, computer and information sciences;4873
2015/2016;Saskatchewan;Mathematics, computer and information sciences;5513
2016/2017;Saskatchewan;Mathematics, computer and information sciences;5784
2017/2018;Saskatchewan;Mathematics, computer and information sciences;5771
2018/2019;Saskatchewan;Mathematics, computer and information sciences;5982
2019/2020;Saskatchewan;Mathematics, computer and information sciences;6289
2020/2021;Saskatchewan;Mathematics, computer and information sciences;6599
2021/2022;Saskatchewan;Mathematics, computer and information sciences;8316
2022/2023;Saskatchewan;Mathematics, computer and information sciences;8079
2023/2024;Saskatchewan;Mathematics, computer and information sciences;8573
2006/2007;Saskatchewan;Engineering;2452
2007/2008;Saskatchewan;Engineering;4844
2008/2009;Saskatchewan;Engineering;2429
2009/2010;Saskatchewan;Engineering;2793
2010/2011;Saskatchewan;Engineering;3783
2011/2012;Saskatchewan;Engineering;4278
2012/2013;Saskatchewan;Engineering;4318
2013/2014;Saskatchewan;Engineering;4788
2014/2015;Saskatchewan;Engineering;5640
2015/2016;Saskatchewan;Engineering;6239
2016/2017;Saskatchewan;Engineering;6764
2017/2018;Saskatchewan;Engineering;6907
2018/2019;Saskatchewan;Engineering;7307
2019/2020;Saskatchewan;Engineering;7312
2020/2021;Saskatchewan;Engineering;7225
2021/2022;Saskatchewan;Engineering;8026
2022/2023;Saskatchewan;Engineering;9214
2023/2024;Saskatchewan;Engineering;10566
2006/2007;Saskatchewan;Agriculture, natural resources and conservation;2000
2007/2008;Saskatchewan;Agriculture, natural resources and conservation;2000
2008/2009;Saskatchewan;Agriculture, natural resources and conservation;2000
2009/2010;Saskatchewan;Agriculture, natural resources and conservation;2060
2010/2011;Saskatchewan;Agriculture, natural resources and conservation;2142
2011/2012;Saskatchewan;Agriculture, natural resources and conservation;2758
2012/2013;Saskatchewan;Agriculture, natural resources and conservation;4242
2013/2014;Saskatchewan;Agriculture, natural resources and conservation;3585
2014/2015;Saskatchewan;Agriculture, natural resources and conservation;3730
2015/2016;Saskatchewan;Agriculture, natural resources and conservation;3804
2016/2017;Saskatchewan;Agriculture, natural resources and conservation;3900
2017/2018;Saskatchewan;Agriculture, natural resources and conservation;3939
2018/2019;Saskatchewan;Agriculture, natural resources and conservation;4358
2019/2020;Saskatchewan;Agriculture, natural resources and conservation;4487
2020/2021;Saskatchewan;Agriculture, natural resources and conservation;4487
2021/2022;Saskatchewan;Agriculture, natural resources and conservation;5397
2022/2023;Saskatchewan;Agriculture, natural resources and conservation;4698
2023/2024;Saskatchewan;Agriculture, natural resources and conservation;5610
2006/2007;Saskatchewan;Medicine;2000
2007/2008;Saskatchewan;Medicine;2000
2012/2013;Saskatchewan;Nursing;3447
2013/2014;Saskatchewan;Nursing;3585
2014/2015;Saskatchewan;Nursing;3730
2015/2016;Saskatchewan;Nursing;3804
2016/2017;Saskatchewan;Nursing;3900
2017/2018;Saskatchewan;Nursing;3939
2018/2019;Saskatchewan;Nursing;4358
2019/2020;Saskatchewan;Nursing;4487
2020/2021;Saskatchewan;Nursing;4487
2021/2022;Saskatchewan;Nursing;5397
2022/2023;Saskatchewan;Nursing;4698
2023/2024;Saskatchewan;Nursing;5343
2013/2014;Saskatchewan;Pharmacy;3585
2014/2015;Saskatchewan;Pharmacy;3730
2015/2016;Saskatchewan;Pharmacy;3804
2016/2017;Saskatchewan;Pharmacy;3900
2017/2018;Saskatchewan;Pharmacy;3939
2018/2019;Saskatchewan;Pharmacy;4358
2019/2020;Saskatchewan;Pharmacy;4487
2020/2021;Saskatchewan;Pharmacy;4487
2021/2022;Saskatchewan;Pharmacy;5397
2022/2023;Saskatchewan;Pharmacy;4698
2023/2024;Saskatchewan;Pharmacy;5343
2007/2008;Saskatchewan;Veterinary medicine;2072
2008/2009;Saskatchewan;Veterinary medicine;3140
2009/2010;Saskatchewan;Veterinary medicine;3240
2010/2011;Saskatchewan;Veterinary medicine;3975
2011/2012;Saskatchewan;Veterinary medicine;3587
2012/2013;Saskatchewan;Veterinary medicine;3447
2013/2014;Saskatchewan;Veterinary medicine;3585
2014/2015;Saskatchewan;Veterinary medicine;3730
2015/2016;Saskatchewan;Veterinary medicine;3804
2016/2017;Saskatchewan;Veterinary medicine;3900
2017/2018;Saskatchewan;Veterinary medicine;3939
2018/2019;Saskatchewan;Veterinary medicine;4358
2019/2020;Saskatchewan;Veterinary medicine;4487
2020/2021;Saskatchewan;Veterinary medicine;4487
2021/2022;Saskatchewan;Veterinary medicine;5397
2022/2023;Saskatchewan;Veterinary medicine;4698
2023/2024;Saskatchewan;Veterinary medicine;5343
2006/2007;Saskatchewan;Other health, parks, recreation and fitness;5626
2008/2009;Saskatchewan;Other health, parks, recreation and fitness;3805
2009/2010;Saskatchewan;Other health, parks, recreation and fitness;9713
2010/2011;Saskatchewan;Other health, parks, recreation and fitness;10649
2011/2012;Saskatchewan;Other health, parks, recreation and fitness;4776
2012/2013;Saskatchewan;Other health, parks, recreation and fitness;18277
2013/2014;Saskatchewan;Other health, parks, recreation and fitness;8721
2014/2015;Saskatchewan;Other health, parks, recreation and fitness;8965
2015/2016;Saskatchewan;Other health, parks, recreation and fitness;9315
2016/2017;Saskatchewan;Other health, parks, recreation and fitness;9665
2017/2018;Saskatchewan;Other health, parks, recreation and fitness;5484
2018/2019;Saskatchewan;Other health, parks, recreation and fitness;12037
2019/2020;Saskatchewan;Other health, parks, recreation and fitness;12865
2020/2021;Saskatchewan;Other health, parks, recreation and fitness;12730
2021/2022;Saskatchewan;Other health, parks, recreation and fitness;16948
2022/2023;Saskatchewan;Other health, parks, recreation and fitness;19657
2023/2024;Saskatchewan;Other health, parks, recreation and fitness;22961
2006/2007;Alberta;Total, field of study;9670
2007/2008;Alberta;Total, field of study;11264
2008/2009;Alberta;Total, field of study;9324
2009/2010;Alberta;Total, field of study;9272
2010/2011;Alberta;Total, field of study;9408
2011/2012;Alberta;Total, field of study;9439
2012/2013;Alberta;Total, field of study;9481
2013/2014;Alberta;Total, field of study;9570
2014/2015;Alberta;Total, field of study;9748
2015/2016;Alberta;Total, field of study;8993
2016/2017;Alberta;Total, field of study;9127
2017/2018;Alberta;Total, field of study;11655
2018/2019;Alberta;Total, field of study;13415
2019/2020;Alberta;Total, field of study;11295
2020/2021;Alberta;Total, field of study;14851
2021/2022;Alberta;Total, field of study;15146
2022/2023;Alberta;Total, field of study;16909
2023/2024;Alberta;Total, field of study;18018
2006/2007;Alberta;Education;9460
2007/2008;Alberta;Education;9202
2008/2009;Alberta;Education;9309
2009/2010;Alberta;Education;9672
2010/2011;Alberta;Education;9817
2011/2012;Alberta;Education;9851
2012/2013;Alberta;Education;10990
2013/2014;Alberta;Education;10601
2014/2015;Alberta;Education;9757
2015/2016;Alberta;Education;9268
2016/2017;Alberta;Education;8995
2017/2018;Alberta;Education;11728
2018/2019;Alberta;Education;13714
2019/2020;Alberta;Education;12059
2020/2021;Alberta;Education;12158
2021/2022;Alberta;Education;12720
2022/2023;Alberta;Education;13216
2023/2024;Alberta;Education;14137
2006/2007;Alberta;Visual and performing arts, and communications technologies;8033
2007/2008;Alberta;Visual and performing arts, and communications technologies;7512
2008/2009;Alberta;Visual and performing arts, and communications technologies;8642
2009/2010;Alberta;Visual and performing arts, and communications technologies;8775
2010/2011;Alberta;Visual and performing arts, and communications technologies;8906
2011/2012;Alberta;Visual and performing arts, and communications technologies;8936
2012/2013;Alberta;Visual and performing arts, and communications technologies;8915
2013/2014;Alberta;Visual and performing arts, and communications technologies;8823
2014/2015;Alberta;Visual and performing arts, and communications technologies;8995
2015/2016;Alberta;Visual and performing arts, and communications technologies;8298
2016/2017;Alberta;Visual and performing arts, and communications technologies;8620
2017/2018;Alberta;Visual and performing arts, and communications technologies;11498
2018/2019;Alberta;Visual and performing arts, and communications technologies;13184
2019/2020;Alberta;Visual and performing arts, and communications technologies;10643
2020/2021;Alberta;Visual and performing arts, and communications technologies;11924
2021/2022;Alberta;Visual and performing arts, and communications technologies;12126
2022/2023;Alberta;Visual and performing arts, and communications technologies;12457
2023/2024;Alberta;Visual and performing arts, and communications technologies;13274
2006/2007;Alberta;Humanities;7641
2007/2008;Alberta;Humanities;8187
2008/2009;Alberta;Humanities;8425
2009/2010;Alberta;Humanities;8927
2010/2011;Alberta;Humanities;9060
2011/2012;Alberta;Humanities;9091
2012/2013;Alberta;Humanities;8966
2013/2014;Alberta;Humanities;9043
2014/2015;Alberta;Humanities;9047
2015/2016;Alberta;Humanities;8366
2016/2017;Alberta;Humanities;8474
2017/2018;Alberta;Humanities;11458
2018/2019;Alberta;Humanities;13148
2019/2020;Alberta;Humanities;10853
2020/2021;Alberta;Humanities;11910
2021/2022;Alberta;Humanities;12391
2022/2023;Alberta;Humanities;12919
2023/2024;Alberta;Humanities;13805
2006/2007;Alberta;Social and behavioural sciences, and legal studies;8393
2007/2008;Alberta;Social and behavioural sciences, and legal studies;8724
2008/2009;Alberta;Social and behavioural sciences, and legal studies;9303
2009/2010;Alberta;Social and behavioural sciences, and legal studies;9472
2010/2011;Alberta;Social and behavioural sciences, and legal studies;9613
2011/2012;Alberta;Social and behavioural sciences, and legal studies;9647
2012/2013;Alberta;Social and behavioural sciences, and legal studies;9617
2013/2014;Alberta;Social and behavioural sciences, and legal studies;9727
2014/2015;Alberta;Social and behavioural sciences, and legal studies;10040
2015/2016;Alberta;Social and behavioural sciences, and legal studies;9145
2016/2017;Alberta;Social and behavioural sciences, and legal studies;9295
2017/2018;Alberta;Social and behavioural sciences, and legal studies;11357
2018/2019;Alberta;Social and behavioural sciences, and legal studies;13492
2019/2020;Alberta;Social and behavioural sciences, and legal studies;11901
2020/2021;Alberta;Social and behavioural sciences, and legal studies;12176
2021/2022;Alberta;Social and behavioural sciences, and legal studies;12535
2022/2023;Alberta;Social and behavioural sciences, and legal studies;13157
2023/2024;Alberta;Social and behavioural sciences, and legal studies;14043
2006/2007;Alberta;Law;18926
2007/2008;Alberta;Law;16744
2008/2009;Alberta;Law;17152
2009/2010;Alberta;Law;11640
2010/2011;Alberta;Law;11814
2011/2012;Alberta;Law;11855
2012/2013;Alberta;Law;11097
2013/2014;Alberta;Law;11207
2014/2015;Alberta;Law;11531
2015/2016;Alberta;Law;9347
2016/2017;Alberta;Law;9735
2017/2018;Alberta;Law;10515
2018/2019;Alberta;Law;13725
2019/2020;Alberta;Law;13818
2020/2021;Alberta;Law;12480
2021/2022;Alberta;Law;13129
2022/2023;Alberta;Law;14550
2023/2024;Alberta;Law;15663
2006/2007;Alberta;Business, management and public administration;21423
2007/2008;Alberta;Business, management and public administration;7915
2008/2009;Alberta;Business, management and public administration;10009
2009/2010;Alberta;Business, management and public administration;11260
2010/2011;Alberta;Business, management and public administration;11380
2011/2012;Alberta;Business, management and public administration;11381
2012/2013;Alberta;Business, management and public administration;12784
2013/2014;Alberta;Business, management and public administration;13547
2014/2015;Alberta;Business, management and public administration;20639
2015/2016;Alberta;Business, management and public administration;18997
2016/2017;Alberta;Business, management and public administration;17716
2017/2018;Alberta;Business, management and public administration;19017
2018/2019;Alberta;Business, management and public administration;20288
2019/2020;Alberta;Business, management and public administration;14677
2020/2021;Alberta;Business, management and public administration;28824
2021/2022;Alberta;Business, management and public administration;29730
2022/2023;Alberta;Business, management and public administration;31286
2023/2024;Alberta;Business, management and public administration;33509
2007/2008;Alberta;Executive MBA;26859
2008/2009;Alberta;Executive MBA;27002
2009/2010;Alberta;Executive MBA;41510
2010/2011;Alberta;Executive MBA;42645
2011/2012;Alberta;Executive MBA;27637
2012/2013;Alberta;Executive MBA;28114
2013/2014;Alberta;Executive MBA;28362
2014/2015;Alberta;Executive MBA;28872
2015/2016;Alberta;Executive MBA;31467
2016/2017;Alberta;Executive MBA;32102
2017/2018;Alberta;Executive MBA;32639
2018/2019;Alberta;Executive MBA;33352
2019/2020;Alberta;Executive MBA;33887
2020/2021;Alberta;Executive MBA;34988
2021/2022;Alberta;Executive MBA;36418
2022/2023;Alberta;Executive MBA;34635
2023/2024;Alberta;Executive MBA;35596
2007/2008;Alberta;Regular MBA;22183
2008/2009;Alberta;Regular MBA;22927
2009/2010;Alberta;Regular MBA;23604
2010/2011;Alberta;Regular MBA;23957
2011/2012;Alberta;Regular MBA;24278
2012/2013;Alberta;Regular MBA;24598
2013/2014;Alberta;Regular MBA;24826
2014/2015;Alberta;Regular MBA;25104
